index;id;smiles;mols;Predicted_pKi;QED;synthetic_accesibility;LLM-configuration;MW;FCsp3;HBA;HBD;Rotatable_bonds;RingCount;TPSA;LogP
318;t1_2_C_Non_seq_60;CCC(=O)c1c(Cl)cccc1OCC(=O)Nc1cc(C)nn1C;🤷‍♂️;5.333914756774902;0.8235239943591188;2.32235295978702;t1_2_C;335.10366911600005;0.3125;5;1;6;2;73.22;2.992120000000001
250;t07_C_Non_seq_76;CCC(C)c1nc2c(NC(=O)c3cccc(F)c3)cccn2n1;🤷‍♂️;5.333501815795898;0.7999567794886676;2.753802843893194;t07_C;312.13863938400004;0.23529411764705882;4;1;4;3;59.290000000000006;3.6342000000000017
186;t07_C_Non_seq_12;CCc1ccc(NC(=O)COc2ccc(C)c(C)c2)c(N)c1;🤷‍♂️;5.332972526550293;0.8307766338633021;1.8372895614742717;t07_C;298.168127944;0.2777777777777778;3;2;5;2;64.35;3.4655400000000016
135;t02_C_Non_seq_40;CCc1cc(C)c(C(=O)Nc2ccc(C(=O)NC3CC3)cc2)c(=O)[nH]1;🤷‍♂️;5.332878112792969;0.7809746139318763;2.1657569217953707;t02_C;339.158291532;0.3157894736842105;3;3;5;3;91.06;2.3902200000000002
40;Seq_40;NC(=O)C1=CN(C=CC1)[C@H]1C[C@H](C1)NC(=O)C1=NN(CC2=CC=CC=C2)C(=O)N1;🤷‍♂️;5.3264875411987305;0.6565244789601016;3.275537904635673;Seq;394.175338564;0.3;6;3;6;4;126.10999999999999;0.4690999999999999
220;t07_C_Non_seq_46;CCc1cc(C)n(CC(=O)NCCCc2nc(C(C)C)no2)n1;🤷‍♂️;5.325466156005859;0.7522323841813863;2.5248965037430633;t07_C;319.20082504000004;0.625;6;1;8;2;85.84;2.0093199999999998
69;Seq_69;NC1=C2N=CN([C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C2=NC(Cl)=N1;🤷‍♂️;5.325274467468262;0.393247459136635;3.822179703871802;Seq;331.06834622800005;0.5454545454545454;10;5;2;3;159.76999999999998;-1.9656999999999996
216;t07_C_Non_seq_42;CCCOC(=O)C(NC(=O)c1ccc(OC)cc1)c1ccccc1;🤷‍♂️;5.313904762268066;0.7936831578693673;2.2226297663120924;t07_C;327.147058152;0.2631578947368421;4;1;7;2;64.63;3.119500000000002
301;t1_2_C_Non_seq_43;CCN(C)C(=O)CN(Cc1cc(=O)n(-c2ncccn2)c2ccc(F)cc12)C1CC1;🤷‍♂️;5.313390731811523;0.5991770379449459;2.7714361206502787;t1_2_C;409.191403228;0.36363636363636365;6;0;7;4;71.33000000000001;2.3625
258;t1_2_C_Non_seq_0;CCNS(=O)(=O)c1ccc(NCc2cn3c(C)cc(C)nc3n2)cc1;🤷‍♂️;5.311183929443359;0.7046921094001816;2.4579642032096096;t1_2_C;359.14159591200007;0.29411764705882354;6;2;6;3;88.39;2.2564399999999996
243;t07_C_Non_seq_69;CCOc1ccc(C(=O)N2CCC(Oc3cccnn3)CC2)cc1OC;🤷‍♂️;5.310661315917969;0.7910351893501125;2.248730412540583;t07_C;357.168856216;0.42105263157894735;6;0;6;3;73.78;2.567500000000001
153;t02_C_Non_seq_64;CCC(C)c1nnc(NC(=O)c2ccc(-c3ccccc3)cc2)s1;🤷‍♂️;5.309043884277344;0.714838500084925;2.383113801330781;t02_C;337.124883228;0.21052631578947367;4;1;5;3;54.88;4.970900000000003
294;t1_2_C_Non_seq_36;CCc1ccc(C(=O)CCC(=O)NCc2ccccc2)cc1C;🤷‍♂️;5.302090644836426;0.7899579346482877;1.7922566960507567;t1_2_C;309.17287897600005;0.3;2;1;7;2;46.17;3.8367200000000024
199;t07_C_Non_seq_25;CCCOc1ccc(S(=O)(=O)N(C)C(C#N)CC)cc1C;🤷‍♂️;5.295981407165527;0.7761010221736858;2.9509642737691113;t07_C;310.135113564;0.5333333333333333;4;0;7;1;70.4;2.706500000000001
196;t07_C_Non_seq_22;CCn1cc(CCNC(=O)C2Cc3cc(Cl)ccc3O2)cn1;🤷‍♂️;5.294008255004883;0.9190758066236415;2.7832637907434776;t07_C;319.108754496;0.375;4;1;5;3;56.150000000000006;2.2188
265;t1_2_C_Non_seq_7;CCC(CCc1ccsc1)NC1CCN(C(=O)Cn2ccccc2=O)CC1;🤷‍♂️;5.293896675109863;0.7577431086517984;2.9864325830532383;t1_2_C;387.198048168;0.5238095238095238;5;1;8;3;54.34;2.9018000000000015
178;t07_C_Non_seq_4;CCc1n[nH]c(C)c1NC(=O)c1ccc(C(=O)Nc2ccccc2)cc1;🤷‍♂️;5.289743423461914;0.6555328499388272;2.0153687826029536;t07_C;348.15862588;0.15;3;3;5;3;86.88;3.785120000000002
83;Seq_83;CC1=C(NC2CCCCC2)C2=CC(=CC=C2C1=O)S(N)(=O)=O;🤷‍♂️;5.28946590423584;0.8930833438191453;2.494793470679822;Seq;320.11946349999994;0.4375;4;2;3;3;89.25999999999999;2.1836
48;Seq_48;NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C2=NC(Cl)=N1;🤷‍♂️;5.284664154052734;0.393247459136635;3.822179703871802;Seq;331.06834622800005;0.5454545454545454;10;5;2;3;159.76999999999998;-1.9656999999999996
253;t07_C_Non_seq_79;CCOc1ccc(-c2csc(NC(=O)C3CC3)n2)cc1OC;🤷‍♂️;5.284461975097656;0.8843520692423037;1.9113479229435821;t07_C;318.103813436;0.375;5;1;6;3;60.45;3.565900000000002
278;t1_2_C_Non_seq_20;CCc1nn(CCO)cc1C(=O)OCc1nnc(-c2ccccc2)o1;🤷‍♂️;5.279810905456543;0.6534390177936356;2.465214697715103;t1_2_C;342.13280505599994;0.29411764705882354;8;1;7;3;103.27;1.8448
209;t07_C_Non_seq_35;CCOc1cccc(CN2CCN(C(=O)c3cc(C4CC4)on3)CC2)c1;🤷‍♂️;5.277661323547363;0.7973617673152514;2.213561181771354;t07_C;355.18959166;0.5;5;0;6;4;58.81;2.9087000000000014
341;t1_2_C_Non_seq_83;CCCCc1ncc(C(=O)NCc2ccc3ocnc3c2)s1;🤷‍♂️;5.274001121520996;0.7549843645163397;2.55995076103291;t1_2_C;315.104147784;0.3125;5;1;6;3;68.02000000000001;3.5569000000000024
285;t1_2_C_Non_seq_27;CCCOC(C)c1nc(C(=O)NCCNC(=O)c2ccc(Cl)cc2)cs1;🤷‍♂️;5.269891738891602;0.6371077672906686;2.7197201262418176;t1_2_C;395.10704024399996;0.3888888888888889;5;2;9;2;80.32;3.443900000000002
229;t07_C_Non_seq_55;CCCC(CC)c1nnc(NC(=O)C2CC(=O)N(C(C)C)C2)s1;🤷‍♂️;5.265392303466797;0.8289896193343104;3.329540631157103;t07_C;338.17764707199996;0.75;5;1;7;2;75.19;3.0272000000000014
217;t07_C_Non_seq_43;CCC(C)NC(=O)CSc1nnc(-c2ccccc2Cl)n1N;🤷‍♂️;5.265195846557617;0.6227796174157479;2.576086957740415;t07_C;339.092058876;0.35714285714285715;6;2;6;2;85.83;2.3190999999999997
275;t1_2_C_Non_seq_17;CCCC(=O)NC(C)C(=O)N1CCCCCC1c1ccncc1;🤷‍♂️;5.264854431152344;0.9080863440261197;2.872313817970289;t1_2_C;317.21032710400004;0.6111111111111112;3;1;5;2;62.300000000000004;2.8301000000000007
9;Seq_9;CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(O1)C1=CC(Cl)=CC=C1C2=O;🤷‍♂️;5.262563705444336;0.3115383955437039;3.8605932947791652;Seq;458.29515829599995;0.6896551724137931;2;0;12;3;26.3;9.255600000000001
271;t1_2_C_Non_seq_13;CCCN(Cc1cnn(C)c1)C(=O)NCc1cn[nH]c1-c1ccc(F)cc1F;🤷‍♂️;5.260516166687012;0.6523664971375706;2.637405207759061;t1_2_C;388.18231576399995;0.3157894736842105;4;2;7;3;78.84;3.2102000000000013
72;Seq_72;NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=NC(Cl)=N1;🤷‍♂️;5.257362365722656;0.5004163603589038;3.6703822349615907;Seq;301.057781544;0.5;9;4;2;3;139.54000000000002;-1.3266
170;t02_C_Non_seq_92;CCc1ccc(C(=O)N2CCC(C(=O)N3CCC(C)CC3)CC2)cc1;🤷‍♂️;5.24632453918457;0.844984967607418;1.906765645710772;t02_C;342.2307282;0.6190476190476191;2;0;3;3;40.620000000000005;3.359700000000002
85;Seq_85;CC1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2Cl)C=C1C(=O)NC1=CC=CC=C1;🤷‍♂️;5.241336822509766;0.6655342088169893;2.3251657556268785;Seq;403.108754496;0.08695652173913043;3;2;3;4;70.56;4.690220000000003
303;t1_2_C_Non_seq_45;CC=CCNc1nnc(SCc2nc(C)c(C)o2)s1;🤷‍♂️;5.2332258224487305;0.6506575640947543;2.9428181742937483;t1_2_C;296.07655313199996;0.4166666666666667;7;1;6;2;63.84;3.4232400000000016
215;t07_C_Non_seq_41;CCN(C)C(=O)c1cccc(OC(=O)CCc2ccsc2)c1;🤷‍♂️;5.232959747314453;0.605958037302568;2.1905757145068563;t07_C;317.108564468;0.29411764705882354;4;0;6;2;46.61;3.3782000000000023
300;t1_2_C_Non_seq_42;CCOc1ccc(C(=O)N2CCN(C(=O)c3ccccc3C)CC2)cc1;🤷‍♂️;5.23090934753418;0.8499174622991481;1.7195101547443272;t1_2_C;352.178692628;0.3333333333333333;3;0;4;3;49.85;2.9919200000000012
112;t02_C_Non_seq_8;CCc1cc(C)n(-c2ccc(C(=O)N3CCC(C(N)=O)CC3)cc2)n1;🤷‍♂️;5.230378150939941;0.9250390520202053;2.1501266207920278;t02_C;340.189926008;0.42105263157894735;4;1;4;3;81.22000000000001;2.08062
312;t1_2_C_Non_seq_54;CCCC(C(=O)Nc1cc(-c2ncco2)ccc1C)c1c(C)noc1C;🤷‍♂️;5.226504325866699;0.6896712924126188;3.1161943095927143;t1_2_C;353.173941596;0.35;5;1;6;3;81.16000000000001;4.777260000000004
261;t1_2_C_Non_seq_3;CCOC(=O)C1CCCN1C(=O)Nc1cnc(-c2ccccc2)nc1;🤷‍♂️;5.221076965332031;0.8651965092624283;2.555854307096002;t1_2_C;340.1535405;0.3333333333333333;5;1;4;3;84.42;2.703000000000001
121;t02_C_Non_seq_20;CCC(C)c1nc(C(=O)N2CCC(c3ccc4c(c3)OCO4)C(O)C2)cs1;🤷‍♂️;5.219715118408203;0.8693938200521779;3.5286385971832326;t02_C;388.14567824799997;0.5;6;1;4;4;71.89000000000001;3.3759000000000023
119;t02_C_Non_seq_17;CCc1ccc(C(=O)N2CCC(C(=O)N3CCCCC3)CC2)cc1;🤷‍♂️;5.218663215637207;0.8552348268432097;1.8103552120167752;t02_C;328.215078136;0.6;2;0;3;3;40.620000000000005;3.1137000000000015
238;t07_C_Non_seq_64;CCCOc1ccc(Br)c(CC(=O)N2CCCC2C(N)=O)c1;🤷‍♂️;5.218341827392578;0.8361530328395119;2.6145202490392805;t07_C;368.073554632;0.5;3;1;6;2;72.63;2.2567000000000004
293;t1_2_C_Non_seq_35;CCc1ccc(N)c(C)c1NC(=O)CCCNC(C)=O;🤷‍♂️;5.217731475830078;0.5489672792339214;2.19697989795554;t1_2_C;277.179026976;0.4666666666666667;3;3;6;1;84.22;1.9944199999999999
118;t02_C_Non_seq_16;CCc1cc(C)n(-c2ccc(C(=O)N3CCC(C(N)=O)C3)cc2)n1;🤷‍♂️;5.216615676879883;0.9281022396777064;2.6018975281814782;t02_C;326.174275944;0.3888888888888889;4;1;4;3;81.22000000000001;1.69052
3;Seq_3;NC(=O)C1=CN(C=CC1)[C@@H]1C[C@H](C1)NC(=O)C1=NC2=CC=CC=C2N1;🤷‍♂️;5.2159576416015625;0.7844418664598971;3.048667704215646;Seq;337.15387484800004;0.2777777777777778;4;3;4;4;104.11000000000001;1.4122999999999994
242;t07_C_Non_seq_68;CCc1cc(C(C)NC(=O)c2cccc(N3CCOC3=O)c2)c(C)o1;🤷‍♂️;5.212773323059082;0.9010473122268715;2.8949250763267713;t07_C;342.15795718399994;0.3684210526315789;4;1;5;3;71.78;3.5980200000000018
234;t07_C_Non_seq_60;CCc1cc(C)n(-c2ccc(NC(=O)NCC(=O)N3CCCCC3)cn2)n1;🤷‍♂️;5.204254150390625;0.8444557523301488;2.372060027772088;t07_C;370.21172407200004;0.47368421052631576;5;2;5;3;92.15;2.27212
16;Seq_16;CC1=C(C(=O)NC2=CC(Cl)=CC=C2)C2(O1)C=CC=C2;🤷‍♂️;5.1990509033203125;0.8962428031595803;3.395393040084903;Seq;273.05565630399997;0.13333333333333333;2;1;2;3;38.33;3.4475000000000016
311;t1_2_C_Non_seq_53;CCCCNC(=O)COc1cccc(C(=O)NCc2cccs2)c1;🤷‍♂️;5.196270942687988;0.6860827175840158;1.8999017003110872;t1_2_C;346.13511356400005;0.3333333333333333;4;2;9;2;67.42999999999999;2.973200000000001
81;Seq_81;NC(=O)C1=CN(C=CC1)[C@@H]1C[C@H](C1)NC(=O)C1=NC(=O)N(C1)C1=CC(F)=CC=C1;🤷‍♂️;5.195154190063477;0.7837408915479886;3.4289367163930207;Seq;397.15501772;0.3;4;2;5;4;108.10000000000001;1.4424999999999994
113;t02_C_Non_seq_9;CCc1cc(C)cc(C(=O)Nc2ccc(C(=O)NC3CC3)cc2)c1;🤷‍♂️;5.193777084350586;0.8815693453032544;1.7780594400405345;t02_C;322.168127944;0.3;2;2;5;3;58.2;3.701920000000002
117;t02_C_Non_seq_15;CCC(C)C(C)NC(=O)c1ccc(NC(=O)c2ccc(F)cc2)cc1;🤷‍♂️;5.187085151672363;0.8246826044484262;2.45647932799584;t02_C;342.174356196;0.3;2;2;6;2;58.2;4.242400000000003
327;t1_2_C_Non_seq_69;CC=CCNC(=O)NCc1cc(Br)cs1;🤷‍♂️;5.182721138000488;0.822171221477037;2.661443008913807;t1_2_C;287.99319613600005;0.3;2;2;4;1;41.13;2.8859000000000004
291;t1_2_C_Non_seq_33;CCC1CC(n2cnc3ccccc32)c2ccccc2N1C(=O)C1CCN(C)C(=O)C1;🤷‍♂️;5.180483818054199;0.6482420774799736;3.645446059788564;t1_2_C;416.221226136;0.4;4;0;3;5;58.440000000000005;4.009400000000003
197;t07_C_Non_seq_23;CCCC(C)C(=O)N1CCN(S(=O)(=O)c2ccc(C)cc2F)CC1;🤷‍♂️;5.174952507019043;0.8139822599079649;2.5991266441401475;t07_C;356.15699188;0.5882352941176471;3;0;5;2;57.690000000000005;2.403220000000001
266;t1_2_C_Non_seq_8;CCC#CCCOc1ccc(CNc2cnn(-c3ccccc3Cl)c2)cc1;🤷‍♂️;5.174680709838867;0.4457113883599362;2.464973478877944;t1_2_C;379.145140004;0.22727272727272727;4;1;7;3;39.08;5.3201000000000045
257;t07_C_Non_seq_83;CCC(C)Oc1ccc(C(C)NC(=O)c2ccc3c(c2)OCC(=O)N3)cc1;🤷‍♂️;5.1677446365356445;0.8153165957622409;2.931836363109783;t07_C;368.173607248;0.3333333333333333;4;2;6;3;76.66;3.6858000000000013
246;t07_C_Non_seq_72;CCOc1ccc(-n2nnc(C(=O)NCc3ccc(Cl)cc3)c2C)cc1;🤷‍♂️;5.1667070388793945;0.7199291935542564;1.9598494478836184;t07_C;370.119653528;0.21052631578947367;5;1;6;3;69.03999999999999;3.557820000000002
319;t1_2_C_Non_seq_61;CCc1nc2cc(C(=O)NCCn3cc(-c4cncnc4)nn3)ccc2o1;🤷‍♂️;5.1634111404418945;0.5563632753611532;2.6227775684592487;t1_2_C;363.14437278400004;0.2222222222222222;8;1;6;4;111.62;1.8687
164;t02_C_Non_seq_81;CCc1cc(C)n(CC(=O)N2CCCC2c2noc(C3CC3)n2)n1;🤷‍♂️;5.162240982055664;0.8414743590352014;3.1488336124659373;t02_C;329.18517497600004;0.6470588235294118;6;0;5;4;77.05;2.3780200000000002
165;t02_C_Non_seq_82;CCc1ccc(C(=O)N2CCN(Cc3ccc(C)s3)CC2)c(=O)[nH]1;🤷‍♂️;5.157320976257324;0.924733277841132;2.3984669668859464;t02_C;345.151097976;0.4444444444444444;4;1;4;3;56.410000000000004;2.2652200000000002
61;Seq_61;CC(C)C1=C(O)C2=C(S1)C=C(CC1=CC=CC=C1)N2C;🤷‍♂️;5.153402328491211;0.7436156092695281;2.7129155206661633;Seq;285.11873522800005;0.29411764705882354;3;1;3;3;25.16;4.659600000000004
102;Seq_102;NC1=C2N=CN([C@H]3C[C@H](O)[C@@H](CO)O3)C2=NC2=C1C=C(OC(F)(F)F)C=C2;🤷‍♂️;5.14932918548584;0.6295115082760607;3.7174625652152002;Seq;384.10453961999997;0.375;8;3;3;4;115.65;1.7060000000000004
240;t07_C_Non_seq_66;CC=CCNC(=O)c1c(-c2c(F)cccc2Cl)noc1C;🤷‍♂️;5.146127700805664;0.8752095588463645;2.5180868565064394;t07_C;308.072783588;0.2;3;1;4;2;55.13;3.748420000000003
125;t02_C_Non_seq_24;CCOc1ccc(C(=O)N2CCN(Cc3ccc(C)s3)CC2)cc1;🤷‍♂️;5.131730079650879;0.833170908225253;1.9178234394415234;t02_C;344.155849008;0.42105263157894735;4;0;5;3;32.78;3.4132200000000026
12;Seq_12;CC1=CC=C(C=C1)C(=O)NC1=C(O)C2=CC(Cl)=CC=C2C2=CC=CC=C12;🤷‍♂️;5.131329536437988;0.34403419392301127;1.9747621297963;Seq;361.08695643199997;0.045454545454545456;2;2;2;4;49.33;5.912720000000004
158;t02_C_Non_seq_73;CCc1cc(C)n(CC(=O)N2CCC(C(=O)N3CCCCCC3)CC2)n1;🤷‍♂️;5.130579948425293;0.8283461980223242;2.2735939385281085;t02_C;360.252526264;0.75;4;0;4;3;58.440000000000005;2.3951200000000004
157;t02_C_Non_seq_72;CCC(C)c1ccc(C(=O)Nc2ccc(C(=O)N3CCCC3)cc2)cc1;🤷‍♂️;5.128503799438477;0.8503910772412333;2.1767348472853065;t02_C;350.199428072;0.36363636363636365;2;1;5;3;49.410000000000004;4.688400000000004
187;t07_C_Non_seq_13;CCOc1cc(C)ccc1OCCC(=O)N1CCN(c2nccs2)CC1;🤷‍♂️;5.126223564147949;0.7446906606337127;2.1842534894636607;t07_C;375.16166266000005;0.47368421052631576;6;0;7;3;54.900000000000006;2.9679200000000012
262;t1_2_C_Non_seq_4;CCCC(=O)Nc1ccc(CNc2ccc(Br)cc2F)cc1;🤷‍♂️;5.125809669494629;0.7615024180747197;1.8053310494944483;t1_2_C;364.058653516;0.23529411764705882;2;2;6;2;41.13;4.938900000000003
127;t02_C_Non_seq_26;CCCC(C)NC(=O)c1ccc(NC(=O)c2ccc(OC)cc2)cc1;🤷‍♂️;5.124314308166504;0.8039436616430539;2.0659123290740222;t02_C;340.178692628;0.3;3;2;7;2;67.43;3.8659000000000017
190;t07_C_Non_seq_16;CCC(C)C(=O)N1CCC(C(=O)Nc2nc3c(s2)CCc2ccccc2-3)CC1;🤷‍♂️;5.110584259033203;0.8436451098412595;2.8169269617358683;t07_C;397.182398104;0.5;4;1;4;4;62.300000000000004;4.131900000000003
251;t07_C_Non_seq_77;CCC(C)(C)OC(=O)CN1CCN(C(=O)CN2CCOCC2)CC1;🤷‍♂️;5.110584259033203;0.6431484223885854;2.3219756283298576;t07_C;341.231456472;0.8823529411764706;6;0;6;2;62.32000000000001;0.19460000000000255
19;Seq_19;CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(O1)C1=CC(Cl)=CC(Cl)=C1C2=O;🤷‍♂️;5.10821533203125;0.28955952104624844;4.016026223585104;Seq;492.2561859439999;0.6896551724137931;2;0;12;3;26.3;9.908999999999995
122;t02_C_Non_seq_21;CCC(C)c1nnc(NC(=O)c2cc(-c3ccccc3)on2)s1;🤷‍♂️;5.1017351150512695;0.7664674394456762;2.7366428438931933;t02_C;328.09939675199996;0.25;6;1;5;3;80.91000000000001;3.9589000000000025
309;t1_2_C_Non_seq_51;CCSc1ccc(NC(=O)c2cc(C)ccc2-n2ccnc2)cc1;🤷‍♂️;5.100399017333984;0.6950969407397763;2.154315747133831;t1_2_C;337.12488322800004;0.15789473684210525;4;1;5;3;46.92;4.545020000000003
25;Seq_25;NC(=O)C1=CN(C=CC1)[C@@H]1C[C@H](C1)NC(=O)C1=NC2=C(O)C=CC=C2N1;🤷‍♂️;5.097563743591309;0.6554985492045627;3.2684320184415325;Seq;353.148789468;0.2777777777777778;5;4;4;4;124.34;1.1178999999999994
35;Seq_35;CC(C)C1=CC2=C(OC1=O)C=C(C=C2)C(O)C1=CC=CC=C1;🤷‍♂️;5.085256576538086;0.742813366522062;2.640275559619763;Seq;294.125594436;0.21052631578947367;3;1;3;3;50.44;3.9981000000000027
339;t1_2_C_Non_seq_81;CCC(C)Nc1ccc(C(=O)Nc2cnn(CC(=O)N(C)C)c2)cn1;🤷‍♂️;5.081883430480957;0.7993251615729893;2.8308111632832915;t1_2_C;344.19607400800004;0.4117647058823529;6;2;7;2;92.15;1.8289999999999997
15;Seq_15;NC1=NC(N)=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O;🤷‍♂️;5.08131217956543;0.3326759459977427;3.7766373961794955;Seq;312.11821761199997;0.5454545454545454;11;6;2;3;185.78999999999996;-3.0368999999999997
65;Seq_65;NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C2=NC(N)=N1;🤷‍♂️;5.08131217956543;0.3326759459977427;3.7766373961794955;Seq;312.1182176120001;0.5454545454545454;11;6;2;3;185.79000000000002;-3.0368999999999997
263;t1_2_C_Non_seq_5;CCCCC(NC(=O)COc1ccccc1)C(=O)Nc1cccc(C(=O)NC)c1;🤷‍♂️;5.080654144287109;0.5743036669557774;2.3448663038852366;t1_2_C;397.20015634400005;0.3181818181818182;4;3;10;2;96.53;2.7387000000000006
31;Seq_31;NC(=O)C1=CN(C=CC1)[C@@H]1C[C@H](C1)NC(=O)C1=C2N=CN([C@H]3C[C@H](O)[C@@H](CO)O3)C2=C1;🤷‍♂️;5.06564998626709;0.3999832610194151;4.752027617324405;Seq;427.18556889999996;0.47619047619047616;8;4;6;5;142.94;-2.295599999999996
221;t07_C_Non_seq_47;CCC(CNC(=O)NCc1ccnc(OC2CCC2)c1)Oc1ccccc1;🤷‍♂️;5.064586639404297;0.7073464744614482;2.781039091928978;t07_C;369.205241724;0.42857142857142855;4;2;9;3;72.48;3.6697000000000024
241;t07_C_Non_seq_67;CCOC(=O)CC(NC(=O)c1ccc(F)cc1F)C(=O)OC;🤷‍♂️;5.064180374145508;0.797522528097989;2.4472415519653072;t07_C;315.09182902;0.35714285714285715;5;1;6;1;81.7;1.1894
28;Seq_28;NC(=O)C1(CCN(C1)C1=CC=CC=N1)NC(=O)C1=C(Cl)C2=CC=CC=C2C1=O;🤷‍♂️;5.061922073364258;0.7613325033576409;3.2819028259033463;Seq;396.098918084;0.2;5;2;4;4;105.38999999999999;1.4783999999999993
146;t02_C_Non_seq_53;CCc1cc(C(=O)N2CCCC2)ccc1NC(=O)c1ccc(F)nc1;🤷‍♂️;5.060538291931152;0.8683479156674783;2.0886222004236625;t02_C;341.1539551;0.3157894736842105;3;1;4;3;62.300000000000004;3.2714000000000016
78;Seq_78;NC(=O)C1(CCCC1)NC(=O)C1=NN(C(=O)C1)C1=CC=CC=C1;🤷‍♂️;5.059244155883789;0.8539451628266214;2.665469713802235;Seq;314.13789043599996;0.375;4;2;4;3;104.85999999999999;0.6935999999999993
268;t1_2_C_Non_seq_10;CCC(c1cccnc1)N(C(=O)Cc1ccc(S(N)(=O)=O)s1)C1CC1;🤷‍♂️;5.05833625793457;0.7995867051497906;3.182637919136135;t1_2_C;379.10243353199996;0.4117647058823529;5;1;7;3;93.35999999999999;2.4753000000000007
159;t02_C_Non_seq_75;CCc1cc(C)n(CC(=O)N2CCC(C(=O)N3CCCCC3)CC2)n1;🤷‍♂️;5.0531005859375;0.837816978758192;2.264152427942623;t02_C;346.2368762;0.7368421052631579;4;0;4;3;58.440000000000005;2.0050199999999996
89;Seq_89;NC1(CC1(F)F)C1=CC=C(OCC2(F)COC2)C=C1;🤷‍♂️;5.052461624145508;0.9121772661873296;3.68103889227193;Seq;273.097663348;0.5384615384615384;3;1;4;3;44.480000000000004;1.9969000000000001
38;Seq_38;NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C2=NC=N1;🤷‍♂️;5.049964904785156;0.39952008530034666;3.6915190917856497;Seq;297.1073185800001;0.5454545454545454;10;5;2;3;159.76999999999998;-2.6190999999999995
212;t07_C_Non_seq_38;CCc1nc2sc(C(=O)OCC(=O)c3ccc[nH]3)c(C)c2c(=O)[nH]1;🤷‍♂️;5.045834541320801;0.5448115151091212;2.6430968682839353;t07_C;345.07832696;0.25;6;2;5;3;104.91;2.22322
115;t02_C_Non_seq_12;CCOc1ccc(C(=O)N2CCC(c3nc4ccccc4[nH]3)CC2)cc1;🤷‍♂️;5.042400360107422;0.7749185292079878;1.9869248335932141;t02_C;349.17902697600005;0.3333333333333333;3;1;4;4;58.22;3.9814000000000025
4;Seq_4;NC(=O)C1=CN(C=CC1)[C@H]1C[C@H](C1)NC(=O)C1=NC2=CC=C(OCC(F)(F)F)C=C2O1;🤷‍♂️;5.042227745056152;0.7204065226780102;3.278915868182004;Seq;436.13583974799997;0.35;6;2;6;4;110.69000000000001;2.6183000000000005
150;t02_C_Non_seq_61;CCOc1ccc(C(=O)N2CCN(C(=O)c3ccc(C)cc3)CC2)cc1;🤷‍♂️;5.033256530761719;0.8499174622991481;1.6747814645156343;t02_C;352.178692628;0.3333333333333333;3;0;4;3;49.85;2.9919200000000012
20;Seq_20;CC(C)C[C@H](NC(=O)C1=NC=CC=N1)C(=O)N1CCC[C@H]1C(O)=O;🤷‍♂️;5.031180381774902;0.7915761464328706;3.04444125458088;Seq;334.16410518399994;0.5625;5;2;6;2;112.49000000000001;0.6967000000000003
203;t07_C_Non_seq_29;CCC(C)N(Cc1cccnc1)Cc1cccc(C#N)c1;🤷‍♂️;5.030879020690918;0.8080903922290437;2.5994743836592207;t07_C;279.17354767200004;0.3333333333333333;3;0;6;2;39.92;3.753980000000003
43;Seq_43;NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=NC(N)=N1;🤷‍♂️;5.010475158691406;0.40326474287030695;3.620699717479072;Seq;282.107652928;0.5;10;5;2;3;165.56;-2.3977999999999997
129;t02_C_Non_seq_28;CCc1cc(C)n(CC(=O)N2CCCC2c2ccc3c(c2)OCCO3)n1;🤷‍♂️;5.005311965942383;0.8461859738556562;2.884315944998404;t02_C;355.18959165999996;0.5;5;0;4;4;56.59;2.888820000000001
71;Seq_71;NC1=C2N=CN([C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C2=NC=N1;🤷‍♂️;5.002803802490234;0.39952008530034666;3.6915190917856497;Seq;297.1073185800001;0.5454545454545454;10;5;2;3;159.76999999999998;-2.6190999999999995
37;Seq_37;NC1=CC=C(C=C1)C1=NN([C@H]2C[C@H](O)[C@@H](O)[C@H]2O)C2=CC=CC=C12;🤷‍♂️;4.980258941650391;0.5319012087667097;3.5227351629349135;Seq;325.142641468;0.2777777777777778;6;4;2;4;104.53;1.3129999999999995
23;Seq_23;NC1=C2N=CN([C@H]3C[C@H](O)[C@@H](CO)O3)C2=NC(=N1)C1=CC=CC=N1;🤷‍♂️;4.980093002319336;0.6169973691144364;3.5097867719156923;Seq;328.128388372;0.3333333333333333;9;3;3;4;132.2;0.11120000000000008
